SessionID,PlayerID,GlmPlayerID,ChooseHigh,WallSep,FirstSeenWall,D2H,D2L,OpponentVisible,OpponentFirstSeenWall,OpponentD2H,OpponentD2L,D2H_z,D2L_z,OpponentD2H_z,OpponentD2L_z
4,1,9,0.0,2.0,2.0,0.24481418696836216,0.4966342968615252,0,2.0,0.2962739705327486,0.6922730008954737,-1.476656908,0.17615951547387243,-1.2798506779643783,1.4153508512216233
4,1,9,1.0,4.0,1.0,0.3257988639568851,0.6174787016052588,1,2.0,0.2033584094540862,0.7677385273464512,-0.9418446559538571,1.0038652011148992,-1.9109259654378172,1.927995883022056
4,1,9,1.0,4.0,1.0,0.49136499914574716,0.5206074093230847,0,1.0,0.763784311991123,0.17144071647654566,0.15153252249040822,0.3403597656139062,1.8954433170088956,-2.122716072383267
4,1,9,1.0,4.0,1.0,0.4791032439872636,0.4451097167860672,0,2.0,0.46379378339098565,0.5629301225499057,0.0705574895063741,-0.17675039350504912,-0.14206909617413346,0.5367114631336555
4,1,9,1.0,1.0,1.0,0.3968775666344432,0.35807813962833773,0,2.0,0.3238573459317395,0.2809342282114778,-0.47245016720519806,-0.7728601711693218,-1.0925065306835047,-1.3789154597716486
4,1,9,1.0,1.0,1.0,0.46146773667952956,0.5156983771057638,0,2.0,0.44356538655041505,0.6202184307880937,-0.0459051023066686,0.3067360832772016,-0.27945879928836737,0.9258767943744934
4,1,9,0.0,2.0,2.0,0.3939884975806557,0.32909069450722467,0,1.0,0.5105232092025401,0.142961409429783,-0.4915292027021462,-0.9714053432841002,0.17531354119195208,-2.316178914998245
4,1,9,1.0,2.0,1.0,0.47302925502444837,0.6376904281385342,0,2.0,0.6307218371057881,0.8729255945171036,0.030445658022907128,1.1423024006169402,0.9916933033906299,2.6425423777016133
4,1,9,1.0,4.0,1.0,0.413805816819071,0.5212998117637516,0,1.0,0.672222053886355,0.4953998090589857,-0.36065820925586406,0.34510227262618437,1.2735595584179662,0.07797114374378819
4,1,9,0.0,4.0,2.0,0.5818384291079046,0.40675693386988543,0,2.0,0.14258069799356876,0.8819685275857944,0.7490072624990355,-0.43944204685216726,-2.323723469824108,2.7039719459903813
4,1,9,0.0,2.0,2.0,0.3693568712396991,0.44862530303925857,1,1.0,0.852312377589215,0.46110250795192365,-0.6541932528018085,-0.1526709109977812,2.4967190753233246,-0.15501392697085584
4,1,9,0.0,4.0,2.0,0.3659768499359872,0.5594587813262677,1,1.0,0.7180850615851149,0.386479316102334,-0.6765144729711288,0.6064664303799199,1.585057551131891,-0.6619368937593181
5,0,10,0.0,4.0,2.0,0.37306109351669897,0.5661200470705711,1,1.0,0.7345913430375968,0.30809917322629915,-0.6297310516582202,0.6520917743237951,1.697166935090986,-1.194381212733348
5,0,10,1.0,4.0,1.0,0.4678670908975005,0.5572302927104296,0,1.0,0.40388586686526406,0.7935902821534718,-0.0036446010832205,0.5912027307355127,-0.5489590207950222,2.1036094948047963
5,0,10,1.0,4.0,1.0,0.5833804743182871,0.3405944765813122,0,1.0,0.8184981601317092,0.2560088818187287,0.7591907280926379,-0.8926119076319516,2.267055531833349,-1.5482358845413369
5,0,10,1.0,1.0,1.0,0.3895730200839742,0.4269008034247346,1,1.0,0.5693954280695771,0.49533189609587885,-0.5206884406181528,-0.30146962358012974,0.5751690876085633,0.07750980404646066
